403	225	0
405	227	0
406	227	0
407	229	0
408	229	0
410	230	0
411	230	0
413	231	0
415	231	0
417	235	0
418	235	0
419	237	0
421	237	0
422	239	0
424	239	0
425	242	0
426	242	0
428	244	0
429	244	0
432	246	0
433	247	0
434	247	0
436	247	0
438	249	0
439	250	0
440	250	0
441	250	0
444	251	0
445	251	0
446	251	0
447	253	0
449	254	0
451	254	0
452	254	0
453	256	0
456	257	0
457	257	0
458	257	0
459	258	0
461	261	0
464	263	0
465	263	0
466	263	0
467	265	0
469	267	0
471	268	0
475	271	0
478	272	0
480	273	0
481	275	0
483	275	0
484	275	0
485	277	0
489	280	0
491	282	0
493	283	0
496	284	0
499	287	0
501	287	0
502	287	0
503	288	0
505	291	0
507	292	0
510	293	0
512	294	0
514	296	0
515	296	0
516	296	0
517	298	0
519	300	0
521	301	0
525	304	0
530	306	0
532	308	0
533	308	0
534	308	0
535	309	0
537	312	0
539	313	0
542	314	0
544	315	0
545	318	0
547	319	0
550	321	0
552	323	0
556	327	0
557	328	0
558	328	0
559	328	0
561	330	0
563	331	0
566	332	0
570	336	0
572	338	0
573	340	0
574	340	0
575	340	0
578	341	0
579	341	0
580	341	0
581	343	0
583	345	0
587	349	0
590	350	0
592	351	0
594	353	0
595	353	0
596	353	0
597	354	0
599	357	0
601	358	0
603	360	0
608	362	0
610	363	0
611	366	0
613	367	0
616	369	0
618	371	0
620	372	0
622	375	0
623	376	0
624	376	0
625	376	0
627	378	0
630	380	0
632	383	0
634	384	0
636	386	0
637	388	0
638	388	0
639	388	0
642	390	0
643	391	0
644	391	0
646	391	0
647	393	0
649	394	0
652	395	0
654	396	0
656	398	0
658	401	0
659	403	0
660	403	0
662	403	0
663	405	0
665	406	0
668	407	0
670	408	0
672	410	0
674	411	0
676	413	0
677	415	0
678	415	0
679	415	0
682	417	0
683	418	0
684	418	0
685	418	0
688	419	0
689	421	0
692	421	0
694	422	0
695	424	0
696	424	0
700	425	0
701	425	0
702	425	0
703	426	0
705	428	0
708	428	0
709	429	0
711	432	0
713	432	0
715	433	0
716	433	0
718	434	0
720	436	0
721	436	0
723	438	0
724	438	0
727	439	0
728	439	0
730	440	0
731	440	0
732	441	0
733	441	0
736	444	0
739	445	0
741	446	0
742	446	0
745	447	0
746	447	0
748	449	0
749	449	0
750	451	0
753	452	0
754	452	0
756	453	0
758	453	0
760	456	0
761	456	0
762	457	0
763	457	0
766	458	0
769	459	0
770	459	0
771	461	0
773	461	0
775	464	0
776	464	0
777	465	0
778	465	0
780	466	0
781	466	0
784	467	0
785	467	0
787	469	0
788	469	0
790	471	0
791	471	0
792	475	0
794	475	0
795	478	0
796	478	0
798	480	0
799	480	0
802	481	0
803	481	0
804	483	0
805	483	0
807	484	0
808	484	0
810	485	0
812	485	0
814	489	0
815	489	0
816	491	0
818	491	0
819	493	0
821	493	0
822	496	0
823	496	0
826	499	0
827	499	0
828	501	0
829	501	0
831	502	0
832	502	0
834	503	0
836	503	0
837	505	0
839	505	0
840	507	0
842	507	0
843	510	0
845	510	0
846	512	0
848	512	0
850	514	0
851	514	0
852	515	0
853	515	0
855	516	0
856	516	0
859	517	0
860	517	0
862	519	0
863	519	0
865	521	0
867	525	0
869	525	0
870	530	0
871	530	0
874	532	0
875	532	0
876	533	0
877	533	0
879	534	0
880	534	0
883	535	0
884	535	0
886	537	0
889	539	0
890	539	0
891	542	0
893	542	0
894	544	0
896	544	0
897	545	0
899	545	0
900	547	0
903	550	0
905	550	0
906	552	0
907	552	0
909	556	0
910	556	0
913	557	0
914	557	0
916	558	0
917	558	0
918	559	0
919	559	0
922	561	0
923	561	0
925	563	0
927	566	0
929	566	0
930	570	0
931	570	0
933	572	0
934	572	0
937	573	0
938	573	0
940	574	0
941	574	0
942	575	0
943	575	0
946	578	0
947	578	0
948	579	0
949	579	0
951	580	0
952	580	0
955	581	0
956	581	0
958	583	0
959	583	0
960	587	0
962	587	0
964	590	0
966	592	0
967	592	0
970	594	0
971	594	0
972	595	0
973	595	0
975	596	0
976	596	0
979	597	0
980	597	0
982	599	0
985	601	0
986	601	0
987	603	0
989	603	0
990	608	0
992	608	0
993	610	0
995	610	0
996	611	0
998	611	0
999	613	0
1002	616	0
1004	616	0
1005	618	0
1006	618	0
1008	620	0
1009	620	0
1011	622	0
1012	622	0
1015	623	0
1016	623	0
1018	624	0
1019	624	0
1020	625	0
1021	625	0
1024	627	0
1025	627	0
1026	630	0
1028	630	0
1030	632	0
1032	634	0
1033	634	0
1035	636	0
1036	636	0
1039	637	0
1040	637	0
1042	638	0
1043	638	0
1044	639	0
1045	639	0
1047	642	0
1049	642	0
1051	643	0
1052	643	0
1054	644	0
1055	644	0
1056	646	0
1057	646	0
1060	647	0
1063	649	0
1064	649	0
1067	652	0
1068	654	0
1070	654	0
1071	656	0
1072	656	0
1074	658	0
1076	658	0
1078	659	0
1079	659	0
1081	660	0
1082	660	0
1083	662	0
1084	662	0
1087	663	0
1088	663	0
1090	665	0
1091	665	0
1092	668	0
1094	668	0
1097	670	0
1098	672	0
1099	672	0
1101	674	0
1102	674	0
1104	676	0
1105	676	0
1108	677	0
1109	677	0
1111	678	0
1112	678	0
1113	679	0
1114	679	0
1116	682	0
1117	682	0
1120	683	0
1121	683	0
1123	684	0
1124	684	0
1125	685	0
1126	685	0
1128	688	0
1130	688	0
1132	689	0
1133	689	0
1134	692	0
1135	692	0
1137	694	0
1138	694	0
1141	695	0
1142	695	0
1144	696	0
1145	696	0
1147	700	0
1148	700	0
1149	701	0
1150	701	0
1153	702	0
1156	703	0
1157	703	0
1159	705	0
1160	705	0
1161	708	0
1164	709	0
1166	709	0
1167	711	0
1169	711	0
1170	711	0
1171	713	0
1175	716	0
1177	718	0
1180	720	0
1182	721	0
1183	723	0
1185	723	0
1186	723	0
1187	724	0
1189	727	0
1193	730	0
1195	731	0
1198	732	0
1200	733	0
1201	736	0
1204	739	0
1206	741	0
1208	742	0
1210	745	0
1211	746	0
1212	746	0
1213	746	0
1215	748	0
1217	749	0
1220	750	0
1222	753	0
1224	754	0
1226	756	0
1227	758	0
1228	758	0
1229	758	0
1231	760	0
1233	761	0
1236	762	0
1238	763	0
1240	766	0
1242	769	0
1243	770	0
1244	770	0
1246	770	0
1248	771	0
1249	773	0
1250	773	0
1252	773	0
1253	775	0
1255	776	0
1258	777	0
1260	778	0
1262	780	0
1264	781	0
1266	784	0
1267	785	0
1268	785	0
1269	785	0
1272	787	0
1274	788	0
1276	788	0
1278	790	0
1279	791	0
1280	791	0
1284	792	0
1285	794	0
1286	794	0
1287	794	0
1290	795	0
1292	795	0
1293	796	0
1295	798	0
1297	798	0
1298	798	0
1299	799	0
1301	802	0
1303	803	0
1306	804	0
1308	805	0
1310	807	0
1312	808	0
1314	810	0
1315	812	0
1316	812	0
1317	812	0
1320	814	0
1321	815	0
1322	815	0
1323	815	0
1326	816	0
1327	818	0
1330	818	0
1332	819	0
1333	821	0
1338	822	0
1339	822	0
1340	822	0
1341	823	0
1343	826	0
1345	827	0
1348	828	0
1350	829	0
1352	831	0
1354	832	0
1356	834	0
1357	836	0
1358	836	0
1360	836	0
1362	837	0
1364	839	0
1368	840	0
1369	842	0
1371	842	0
1374	843	0
1375	843	0
1376	843	0
1377	845	0
1381	846	0
1383	848	0
1385	850	0
1387	851	0
1390	852	0
1392	853	0
1394	855	0
1396	856	0
1398	859	0
1399	860	0
1400	860	0
1401	860	0
1404	862	0
1406	863	0
1408	863	0
1410	865	0
1412	867	0
1413	869	0
1414	869	0
1415	869	0
1417	870	0
1419	870	0
1420	870	0
1421	871	0
1423	874	0
1425	875	0
1428	876	0
1430	877	0
1432	879	0
1434	880	0
1436	883	0
1437	884	0
1438	884	0
1440	884	0
1442	886	0
1444	889	0
1446	890	0
1447	890	0
1451	891	0
1453	893	0
1455	894	0
1457	894	0
1458	894	0
1459	896	0
1462	897	0
1463	899	0
1464	899	0
1466	899	0
1468	900	0
1469	903	0
1471	903	0
1472	903	0
1473	905	0
1476	906	0
1477	906	0
1478	906	0
1479	907	0
1481	909	0
1483	909	0
1484	909	0
1485	910	0
1487	913	0
1491	916	0
1493	917	0
1496	918	0
1498	919	0
1500	922	0
1501	923	0
1502	923	0
1504	923	0
1506	925	0
1508	927	0
1509	927	0
1510	927	0
1511	929	0
1513	930	0
1515	930	0
1516	930	0
1517	931	0
1520	933	0
1521	933	0
1522	933	0
1523	934	0
1525	937	0
1527	938	0
1529	940	0
1534	942	0
1536	943	0
1537	946	0
1539	947	0
1542	948	0
1544	949	0
1546	951	0
1548	952	0
1550	955	0
1551	956	0
1552	956	0
1553	956	0
1556	958	0
1558	959	0
1560	959	0
1562	960	0
1563	962	0
1564	962	0
1565	962	0
1567	964	0
1569	966	0
1571	966	0
1572	966	0
1573	967	0
1575	970	0
1577	971	0
1580	972	0
1582	973	0
1584	975	0
1586	976	0
1588	979	0
1589	980	0
1590	980	0
1592	980	0
1594	982	0
1596	985	0
1598	986	0
1599	986	0
1602	987	0
1603	989	0
1604	989	0
1606	989	0
1608	990	0
1609	990	0
1611	992	0
1613	993	0
1615	993	0
1616	993	0
1617	995	0
1620	996	0
1621	998	0
1622	998	0
1624	998	0
1626	999	0
1627	1002	0
1629	1002	0
1630	1002	0
1631	1004	0
1634	1005	0
1635	1005	0
1636	1005	0
1637	1006	0
1641	1008	0
1642	1008	0
1643	1009	0
1645	1011	0
1647	1011	0
1648	1011	0
1649	1012	0
1651	1015	0
1655	1018	0
1657	1019	0
1660	1020	0
1662	1021	0
1664	1024	0
1665	1025	0
1666	1025	0
1668	1025	0
1670	1026	0
1671	1026	0
1672	1026	0
1673	1028	0
1675	1030	0
1677	1032	0
1679	1032	0
1680	1032	0
1681	1033	0
1684	1035	0
1685	1035	0
1686	1035	0
1687	1036	0
1689	1039	0
1691	1040	0
1693	1042	0
1698	1044	0
1700	1045	0
1701	1047	0
1703	1047	0
1704	1047	0
1705	1049	0
1709	1052	0
1711	1054	0
1713	1055	0
1716	1056	0
1718	1057	0
1720	1060	0
1722	1063	0
1723	1064	0
1724	1064	0
1725	1064	0
1727	1067	0
1729	1068	0
1731	1068	0
1732	1068	0
1733	1070	0
1736	1071	0
1737	1071	0
1738	1071	0
1739	1072	0
1742	1074	0
1743	1074	0
1744	1074	0
1745	1076	0
1747	1078	0
1749	1079	0
1753	1082	0
1756	1083	0
1758	1084	0
1760	1087	0
1761	1088	0
1762	1088	0
1764	1088	0
1766	1090	0
1767	1091	0
1768	1091	0
1769	1091	0
1772	1092	0
1773	1092	0
1774	1092	0
1775	1094	0
1777	1097	0
1780	1098	0
1781	1098	0
1782	1098	0
1783	1099	0
1785	1101	0
1787	1101	0
1788	1101	0
1789	1102	0
1792	1104	0
1793	1104	0
1794	1104	0
1795	1105	0
1797	1108	0
1799	1109	0
1801	1111	0
1806	1113	0
1808	1114	0
1809	1116	0
1811	1116	0
1812	1116	0
1813	1117	0
1815	1120	0
1819	1123	0
1821	1124	0
1824	1125	0
1828	1128	0
1829	1128	0
1830	1128	0
1831	1130	0
1833	1132	0
1835	1133	0
1838	1134	0
1840	1135	0
1842	1137	0
1843	1137	0
1844	1137	0
1845	1138	0
1849	1142	0
1851	1144	0
1855	1147	0
1857	1148	0
1860	1149	0
1864	1153	0
1866	1156	0
1867	1157	0
1868	1157	0
1870	1157	0
1873	1160	0
1876	1161	0
1878	1164	0
1879	1166	0
1880	1166	0
1882	1166	0
1884	1167	0
1885	1167	0
1886	1169	0
1887	1169	0
1889	1170	0
1890	1170	0
1892	1171	0
1894	1171	0
1896	1175	0
1897	1175	0
1898	1177	0
1900	1177	0
1901	1180	0
1902	1180	0
1905	1182	0
1908	1183	0
1909	1183	0
1910	1185	0
1911	1185	0
1913	1186	0
1914	1186	0
1916	1187	0
1918	1187	0
1920	1189	0
1921	1189	0
1922	1193	0
1925	1195	0
1927	1195	0
1928	1198	0
1930	1198	0
1931	1200	0
1933	1200	0
1934	1201	0
1936	1201	0
1937	1204	0
1939	1204	0
1940	1206	0
1941	1206	0
1944	1208	0
1946	1210	0
1947	1210	0
1950	1211	0
1951	1211	0
1953	1212	0
1954	1212	0
1955	1213	0
1956	1213	0
1959	1215	0
1960	1215	0
1962	1217	0
1964	1220	0
1966	1220	0
1967	1222	0
1968	1222	0
1970	1224	0
1971	1224	0
1973	1226	0
1974	1226	0
1977	1227	0
1978	1227	0
1980	1228	0
1981	1228	0
1982	1229	0
1983	1229	0
1985	1231	0
1988	1233	0
1990	1233	0
1991	1236	0
1993	1236	0
1996	1238	0
1997	1240	0
1998	1240	0
2000	1242	0
2002	1242	0
2004	1243	0
2005	1243	0
2007	1244	0
2008	1244	0
2009	1246	0
2010	1246	0
2012	1248	0
2014	1248	0
2016	1249	0
2017	1249	0
2019	1250	0
2020	1250	0
2021	1252	0
2022	1252	0
2024	1253	0
2026	1253	0
2027	1255	0
2029	1255	0
2032	1258	0
2033	1260	0
2035	1260	0
2036	1262	0
2037	1262	0
2039	1264	0
2040	1264	0
2042	1266	0
2043	1266	0
2046	1267	0
2047	1267	0
2049	1268	0
2050	1268	0
2051	1269	0
2052	1269	0
2054	1272	0
2056	1272	0
2058	1274	0
2059	1274	0
2060	1276	0
2061	1276	0
2063	1278	0
2064	1278	0
2067	1279	0
2068	1279	0
2070	1280	0
2071	1280	0
2072	1284	0
2073	1284	0
2076	1285	0
2077	1285	0
2079	1286	0
2080	1286	0
2081	1287	0
2082	1287	0
2085	1290	0
2086	1290	0
2088	1292	0
2091	1293	0
2092	1293	0
2094	1295	0
2095	1295	0
2096	1297	0
2097	1297	0
2099	1298	0
2102	1299	0
2104	1299	0
2106	1301	0
2107	1301	0
2109	1303	0
2110	1303	0
2111	1306	0
2113	1306	0
2116	1308	0
2117	1310	0
2118	1310	0
2120	1312	0
2121	1312	0
2123	1314	0
2124	1314	0
2127	1315	0
2128	1315	0
2130	1316	0
2131	1316	0
2132	1317	0
2133	1317	0
2135	1320	0
2136	1320	0
2139	1321	0
2140	1321	0
2142	1322	0
2143	1322	0
2144	1323	0
2145	1323	0
2147	1326	0
2149	1326	0
2151	1327	0
2152	1327	0
2153	1330	0
2154	1330	0
2156	1332	0
2157	1332	0
2160	1333	0
2161	1333	0
2163	1338	0
2164	1338	0
2165	1339	0
2166	1339	0
2169	1340	0
2172	1341	0
2173	1341	0
2175	1343	0
2176	1343	0
2178	1345	0
2179	1345	0
2180	1348	0
2182	1348	0
2183	1350	0
2185	1350	0
2186	1352	0
2187	1352	0
2190	1354	0
2192	1356	0
2194	1356	0
2196	1357	0
2197	1357	0
2199	1358	0
2200	1358	0
2201	1360	0
2202	1360	0
2204	1362	0
2206	1362	0
2208	1364	0
2209	1364	0
2210	1368	0
2211	1368	0
2214	1369	0
2215	1369	0
2216	1371	0
2217	1371	0
2220	1374	0
2221	1374	0
2223	1375	0
2225	1376	0
2226	1376	0
2229	1377	0
2230	1377	0
2231	1381	0
2234	1383	0
2236	1383	0
2237	1385	0
2239	1385	0
2240	1387	0
2242	1387	0
2245	1390	0
2246	1392	0
2248	1392	0
2249	1394	0
2250	1394	0
2252	1396	0
2253	1396	0
2255	1398	0
2256	1398	0
2259	1399	0
2260	1399	0
2262	1400	0
2263	1400	0
2264	1401	0
2265	1401	0
2267	1404	0
2269	1404	0
2271	1406	0
2272	1406	0
2273	1408	0
2274	1408	0
2276	1410	0
2277	1410	0
2279	1412	0
2280	1412	0
2283	1413	0
2284	1413	0
2286	1414	0
2287	1414	0
2288	1415	0
2289	1415	0
2292	1417	0
2293	1417	0
2294	1419	0
2295	1419	0
2297	1420	0
2300	1421	0
2302	1421	0
2303	1423	0
2305	1423	0
2306	1425	0
2308	1425	0
2309	1428	0
2311	1428	0
2312	1430	0
2314	1430	0
2316	1432	0
2318	1434	0
2319	1434	0
2321	1436	0
2323	1436	0
2325	1437	0
2326	1437	0
2328	1438	0
2329	1438	0
2330	1440	0
2331	1440	0
2333	1442	0
2335	1442	0
2336	1444	0
2337	1444	0
2340	1446	0
2341	1446	0
2342	1447	0
2343	1447	0
2346	1451	0
2349	1453	0
2350	1453	0
2352	1455	0
2353	1455	0
2354	1457	0
2357	1458	0
2358	1458	0
2360	1459	0
2362	1459	0
2363	1462	0
2365	1462	0
2367	1463	0
2368	1463	0
2370	1464	0
2371	1464	0
2372	1466	0
2373	1466	0
2375	1468	0
2376	1468	0
2379	1469	0
2380	1469	0
2381	1471	0
2384	1472	0
2385	1472	0
2387	1473	0
2389	1473	0
2391	1476	0
2392	1476	0
2393	1477	0
2394	1477	0
2397	1478	0
2400	1479	0
2401	1479	0
2403	1481	0
2404	1481	0
2405	1483	0
2406	1483	0
2408	1484	0
2409	1484	0
2411	1485	0
2413	1485	0
2415	1487	0
2416	1487	0
2417	1491	0
2419	1491	0
2420	1493	0
2422	1493	0
2423	1496	0
2425	1496	0
2426	1498	0
2428	1498	0
2429	1500	0
2431	1500	0
2433	1501	0
2434	1501	0
2436	1502	0
2437	1502	0
2438	1504	0
2439	1504	0
2441	1506	0
2442	1506	0
2445	1508	0
2446	1508	0
2448	1509	0
2450	1510	0
2451	1510	0
2454	1511	0
2455	1511	0
2457	1513	0
2458	1513	0
2459	1515	0
2460	1515	0
2462	1516	0
2465	1517	0
2467	1517	0
2469	1520	0
2470	1520	0
2471	1521	0
2472	1521	0
2474	1522	0
2475	1522	0
2478	1523	0
2479	1523	0
2481	1525	0
2482	1525	0
2484	1527	0
2485	1527	0
2486	1529	0
2488	1529	0
2489	1534	0
2491	1534	0
2492	1536	0
2494	1536	0
2495	1537	0
2497	1537	0
2498	1539	0
2500	1539	0
2503	1542	0
2504	1544	0
2506	1544	0
2507	1546	0
2508	1546	0
2510	1548	0
2511	1548	0
2513	1550	0
2514	1550	0
2517	1551	0
2518	1551	0
2520	1552	0
2521	1552	0
2522	1553	0
2523	1553	0
2525	1556	0
2527	1556	0
2529	1558	0
2530	1558	0
2531	1560	0
2532	1560	0
2534	1562	0
2535	1562	0
2538	1563	0
2539	1563	0
2541	1564	0
2542	1564	0
2543	1565	0
2544	1565	0
2547	1567	0
2548	1567	0
2550	1569	0
2551	1569	0
2552	1571	0
2553	1571	0
2555	1572	0
2558	1573	0
2560	1573	0
2561	1575	0
2563	1575	0
2564	1577	0
2566	1577	0
2567	1580	0
2569	1580	0
2570	1582	0
2572	1582	0
2574	1584	0
2576	1586	0
2577	1586	0
2579	1588	0
2581	1588	0
2583	1589	0
2584	1589	0
2586	1590	0
2587	1590	0
2588	1592	0
2589	1592	0
2591	1594	0
2593	1594	0
2594	1596	0
2595	1596	0
2598	1598	0
2599	1598	0
2600	1599	0
2601	1599	0
2603	1602	0
2605	1602	0
2607	1603	0
2608	1603	0
2610	1604	0
2611	1604	0
2612	1606	0
2613	1606	0
2616	1608	0
2617	1608	0
2619	1609	0
2622	1611	0
2623	1611	0
2625	1613	0
2626	1613	0
2627	1615	0
2630	1616	0
2631	1616	0
2633	1617	0
2635	1617	0
2636	1620	0
2638	1620	0
2640	1621	0
2641	1621	0
2643	1622	0
2644	1622	0
2645	1624	0
2646	1624	0
2648	1626	0
2649	1626	0
2652	1627	0
2653	1627	0
2654	1629	0
2657	1630	0
2658	1630	0
2660	1631	0
2662	1631	0
2664	1634	0
2665	1634	0
2666	1635	0
2667	1635	0
2670	1636	0
2673	1637	0
2674	1637	0
2676	1641	0
2678	1642	0
2681	1643	0
2683	1643	0
2685	1645	0
2686	1645	0
2687	1647	0
2688	1647	0
2690	1648	0
2691	1648	0
2693	1649	0
2695	1649	0
2697	1651	0
2698	1651	0
2699	1655	0
2701	1655	0
2702	1657	0
2704	1657	0
2705	1660	0
2707	1660	0
2708	1662	0
2710	1662	0
2711	1664	0
2713	1664	0
2715	1665	0
2716	1665	0
2718	1666	0
2719	1666	0
2720	1668	0
2721	1668	0
2724	1670	0
2725	1670	0
2727	1671	0
2729	1672	0
2730	1672	0
2733	1673	0
2734	1673	0
2736	1675	0
2737	1675	0
2739	1677	0
2740	1677	0
2741	1679	0
2742	1679	0
2744	1680	0
2747	1681	0
2749	1681	0
2751	1684	0
2752	1684	0
2753	1685	0
2754	1685	0
2756	1686	0
2757	1686	0
2760	1687	0
2761	1687	0
2763	1689	0
2764	1689	0
2766	1691	0
2767	1691	0
2768	1693	0
2770	1693	0
2771	1698	0
2773	1698	0
2774	1700	0
2776	1700	0
2778	1701	0
2779	1701	0
2780	1703	0
2781	1703	0
2783	1704	0
2784	1704	0
2786	1705	0
2788	1705	0
2790	1709	0
2791	1709	0
2792	1711	0
2794	1711	0
2795	1713	0
2797	1713	0
2798	1716	0
2799	1716	0
2802	1718	0
2804	1720	0
2806	1720	0
2807	1722	0
2808	1722	0
2811	1723	0
2812	1723	0
2814	1724	0
2815	1724	0
2816	1725	0
2817	1725	0
2820	1727	0
2821	1727	0
2823	1729	0
2824	1729	0
2825	1731	0
2828	1732	0
2829	1732	0
2831	1733	0
2833	1733	0
2835	1736	0
2836	1736	0
2837	1737	0
2838	1737	0
2841	1738	0
2844	1739	0
2845	1739	0
2847	1742	0
2848	1742	0
2849	1743	0
2850	1743	0
2852	1744	0
2853	1744	0
2856	1745	0
2857	1745	0
2859	1747	0
2860	1747	0
2862	1749	0
2863	1749	0
2864	1753	0
2866	1753	0
2867	1756	0
2868	1756	0
2870	1758	0
2871	1758	0
2873	1760	0
2875	1760	0
2877	1761	0
2878	1761	0
2880	1762	0
2881	1762	0
2882	1764	0
2883	1764	0
2885	1766	0
2886	1766	0
2889	1767	0
2890	1767	0
2893	1768	0
2894	1769	0
2895	1769	0
2898	1772	0
2899	1772	0
2901	1773	0
2903	1774	0
2904	1774	0
2907	1775	0
2908	1775	0
2909	1777	0
2911	1777	0
2914	1780	0
2915	1781	0
2916	1781	0
2919	1782	0
2922	1783	0
2923	1783	0
2925	1785	0
2926	1785	0
2927	1787	0
2928	1787	0
2930	1788	0
2933	1789	0
2935	1789	0
2937	1792	0
2938	1792	0
2939	1793	0
2940	1793	0
2942	1794	0
2943	1794	0
2946	1795	0
2947	1795	0
2949	1797	0
2950	1797	0
2952	1799	0
2953	1799	0
2954	1801	0
2956	1801	0
2957	1806	0
2959	1806	0
2960	1808	0
2962	1808	0
2964	1809	0
2965	1809	0
2966	1811	0
2967	1811	0
2969	1812	0
2970	1812	0
2972	1813	0
2974	1813	0
2976	1815	0
2977	1815	0
2978	1819	0
2980	1819	0
2981	1821	0
2983	1821	0
2984	1824	0
2986	1824	0
2988	1828	0
2989	1828	0
2990	1829	0
2991	1829	0
2993	1830	0
2994	1830	0
2997	1831	0
2998	1831	0
3000	1833	0
3001	1833	0
3003	1835	0
3005	1838	0
3006	1838	0
3008	1840	0
3009	1840	0
3012	1842	0
3013	1842	0
3014	1843	0
3015	1843	0
3017	1844	0
3018	1844	0
3021	1845	0
3022	1845	0
3024	1849	0
3025	1849	0
3026	1851	0
3028	1851	0
3029	1855	0
3032	1857	0
3034	1857	0
3035	1860	0
3037	1860	0
3038	1864	0
3039	1864	0
3041	1866	0
3043	1866	0
3045	1867	0
3046	1867	0
3048	1868	0
3049	1868	0
3050	1870	0
3051	1870	0
3054	1873	0
3055	1873	0
3056	1876	0
3057	1876	0
3059	1878	0
3061	1878	0
3063	1879	0
3064	1879	0
3066	1880	0
3067	1880	0
3068	1882	0
3069	1882	0
3071	1884	0
3073	1885	0
3076	1886	0
3078	1887	0
3080	1889	0
3082	1890	0
3084	1892	0
3085	1894	0
3086	1894	0
3087	1894	0
3090	1896	0
3091	1897	0
3092	1897	0
3093	1897	0
3096	1898	0
3097	1900	0
3100	1900	0
3102	1901	0
3103	1901	0
3104	1901	0
3105	1902	0
3107	1905	0
3109	1908	0
3111	1909	0
3114	1910	0
3116	1911	0
3118	1913	0
3120	1914	0
3122	1916	0
3123	1918	0
3124	1918	0
3126	1918	0
3128	1920	0
3129	1921	0
3130	1921	0
3132	1921	0
3134	1922	0
3136	1925	0
3137	1927	0
3139	1927	0
3142	1928	0
3143	1928	0
3144	1928	0
3145	1930	0
3147	1931	0
3149	1931	0
3151	1933	0
3154	1934	0
3155	1936	0
3156	1936	0
3158	1936	0
3159	1937	0
3161	1937	0
3162	1937	0
3163	1939	0
3166	1940	0
3167	1940	0
3168	1940	0
3169	1941	0
3171	1944	0
3173	1946	0
3175	1946	0
3176	1946	0
3177	1947	0
3179	1950	0
3183	1953	0
3185	1954	0
3188	1955	0
3190	1956	0
3192	1959	0
3193	1960	0
3194	1960	0
3196	1960	0
3198	1962	0
3200	1964	0
3201	1964	0
3202	1964	0
3203	1966	0
3207	1967	0
3208	1967	0
3209	1968	0
3211	1970	0
3213	1970	0
3214	1970	0
3215	1971	0
3218	1973	0
3219	1973	0
3220	1973	0
3221	1974	0
3223	1977	0
3225	1978	0
3227	1980	0
3232	1982	0
3234	1983	0
3236	1985	0
3238	1988	0
